index,subtask_fields.issuetype.avatarId,subtask_fields.issuetype.description,subtask_fields.issuetype.iconUrl,subtask_fields.issuetype.id,subtask_fields.issuetype.name,subtask_fields.issuetype.self,subtask_fields.issuetype.subtask,subtask_fields.priority.iconUrl,subtask_fields.priority.id,subtask_fields.priority.name,subtask_fields.priority.self,subtask_fields.status.description,subtask_fields.status.iconUrl,subtask_fields.status.id,subtask_fields.status.name,subtask_fields.status.self,subtask_fields.status.statusCategory.colorName,subtask_fields.status.statusCategory.id,subtask_fields.status.statusCategory.key,subtask_fields.status.statusCategory.name,subtask_fields.status.statusCategory.self,subtask_fields.summary,subtask_id,subtask_key,subtask_self
486,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Implement the ETL,288956,AI-730,http://10.221.100.4/rest/api/2/issue/288956
486,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Test and QA ETL,288957,AI-731,http://10.221.100.4/rest/api/2/issue/288957
489,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Diagram ETL Architecture,288953,AI-727,http://10.221.100.4/rest/api/2/issue/288953
489,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Data Validation Procedure,288954,AI-728,http://10.221.100.4/rest/api/2/issue/288954
492,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Create Project Plan,288950,AI-724,http://10.221.100.4/rest/api/2/issue/288950
492,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Distribute Project Plan,288951,AI-725,http://10.221.100.4/rest/api/2/issue/288951
495,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Update Wiki with Data Science Objective,288947,AI-721,http://10.221.100.4/rest/api/2/issue/288947
495,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Model Performance Requirements,288948,AI-722,http://10.221.100.4/rest/api/2/issue/288948
498,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Update Wiki with Business Objective,288944,AI-718,http://10.221.100.4/rest/api/2/issue/288944
498,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Lift Calculation,288945,AI-719,http://10.221.100.4/rest/api/2/issue/288945
504,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Service Level Agreements (SLA's),288938,AI-712,http://10.221.100.4/rest/api/2/issue/288938
504,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Timetable,288939,AI-713,http://10.221.100.4/rest/api/2/issue/288939
504,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Communication Format & Cadence,288940,AI-714,http://10.221.100.4/rest/api/2/issue/288940
504,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Identify Data Provenance,288941,AI-715,http://10.221.100.4/rest/api/2/issue/288941
504,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Determine Need for Legal Approvals,288942,AI-716,http://10.221.100.4/rest/api/2/issue/288942
508,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Create New Wiki,288934,AI-708,http://10.221.100.4/rest/api/2/issue/288934
508,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Identify Key Stakeholders,288935,AI-709,http://10.221.100.4/rest/api/2/issue/288935
508,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Define Target Metric & Lift,288936,AI-710,http://10.221.100.4/rest/api/2/issue/288936
580,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Model Maintenance Plan,271747,AI-628,http://10.221.100.4/rest/api/2/issue/271747
584,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Build & Deploy Application for Model Accuracy & Lift Reporting,271743,AI-624,http://10.221.100.4/rest/api/2/issue/271743
584,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Integrate Production Incident Monitoring,271744,AI-625,http://10.221.100.4/rest/api/2/issue/271744
584,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Test and QA Monitoring Services,271745,AI-626,http://10.221.100.4/rest/api/2/issue/271745
587,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Push to Production,271740,AI-621,http://10.221.100.4/rest/api/2/issue/271740
587,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Test & QA Production Model,271741,AI-622,http://10.221.100.4/rest/api/2/issue/271741
590,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Distribute Model Statistics & Findings,271737,AI-618,http://10.221.100.4/rest/api/2/issue/271737
590,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Approve Model,271738,AI-619,http://10.221.100.4/rest/api/2/issue/271738
592,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Cross-validation,271735,AI-616,http://10.221.100.4/rest/api/2/issue/271735
594,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Tune Model Parameters,271733,AI-614,http://10.221.100.4/rest/api/2/issue/271733
597,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,,http://10.221.100.4/images/icons/subtask.gif,10001,Done,http://10.221.100.4/rest/api/2/status/10001,green,3,done,Done,http://10.221.100.4/rest/api/2/statuscategory/3,Research Empirical Approaches,271730,AI-611,http://10.221.100.4/rest/api/2/issue/271730
597,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,This issue is being actively worked on at the moment by the assignee.,http://10.221.100.4/images/icons/statuses/inprogress.png,3,In Progress,http://10.221.100.4/rest/api/2/status/3,yellow,4,indeterminate,In Progress,http://10.221.100.4/rest/api/2/statuscategory/4,Model Development,271731,AI-612,http://10.221.100.4/rest/api/2/issue/271731
600,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Describe the Data,271727,AI-608,http://10.221.100.4/rest/api/2/issue/271727
600,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Pre-process & Feature Engineering,271728,AI-609,http://10.221.100.4/rest/api/2/issue/271728
603,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Implement the ETL,271724,AI-605,http://10.221.100.4/rest/api/2/issue/271724
603,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Test and QA ETL,271725,AI-606,http://10.221.100.4/rest/api/2/issue/271725
606,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Diagram ETL Architecture,271721,AI-602,http://10.221.100.4/rest/api/2/issue/271721
606,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Data Validation Procedure,271722,AI-603,http://10.221.100.4/rest/api/2/issue/271722
609,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Create Project Plan,271718,AI-599,http://10.221.100.4/rest/api/2/issue/271718
609,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Distribute Project Plan,271719,AI-600,http://10.221.100.4/rest/api/2/issue/271719
612,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,,http://10.221.100.4/images/icons/subtask.gif,10001,Done,http://10.221.100.4/rest/api/2/status/10001,green,3,done,Done,http://10.221.100.4/rest/api/2/statuscategory/3,Update Wiki with Data Science Objective,271715,AI-596,http://10.221.100.4/rest/api/2/issue/271715
612,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,,http://10.221.100.4/images/icons/subtask.gif,10001,Done,http://10.221.100.4/rest/api/2/status/10001,green,3,done,Done,http://10.221.100.4/rest/api/2/statuscategory/3,Establish Model Performance Requirements,271716,AI-597,http://10.221.100.4/rest/api/2/issue/271716
615,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,,http://10.221.100.4/images/icons/subtask.gif,10001,Done,http://10.221.100.4/rest/api/2/status/10001,green,3,done,Done,http://10.221.100.4/rest/api/2/statuscategory/3,Update Wiki with Business Objective,271712,AI-593,http://10.221.100.4/rest/api/2/issue/271712
615,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Lift Calculation,271713,AI-594,http://10.221.100.4/rest/api/2/issue/271713
620,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Service Level Agreements (SLA's),271706,AI-588,http://10.221.100.4/rest/api/2/issue/271706
620,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Timetable,271707,AI-589,http://10.221.100.4/rest/api/2/issue/271707
620,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,The issue is open and ready for the assignee to start work on it.,http://10.221.100.4/images/icons/statuses/open.png,1,Open,http://10.221.100.4/rest/api/2/status/1,blue-gray,2,new,To Do,http://10.221.100.4/rest/api/2/statuscategory/2,Establish Communication Format & Cadence,271709,AI-590,http://10.221.100.4/rest/api/2/issue/271709
620,11216,The sub-task of the issue,http://10.221.100.4/secure/viewavatar?size=xsmall&avatarId=11216&avatarType=issuetype,5,Sub-task,http://10.221.100.4/rest/api/2/issuetype/5,True,http://10.221.100.4/images/icons/priorities/minor.svg,4,Minor,http://10.221.100.4/rest/api/2/priority/4,,http://10.221.100.4/images/icons/subtask.gif,10001,Done,http://10.221.100.4/rest/api/2/status/10001,green,3,done,Done,http://10.221.100.4/rest/api/2/statuscategory/3,Identify Data Provenance,271710,AI-591,http://10.221.100.4/rest/api/2/issue/271710
